Bus ID,lat,lng,Zone,Sub Name,Bus Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Sub Area
9,29.8222,-95.2194,7,GALENA_PARK_18,GALENA_PARK_18_8,Coast,345.0,1.04,358.8,-56.71,0.0,,,829,,,0,0,1,PQ (Remotely Regulated),0
111207,29.4829,-95.6311,7,THOMPSONS_6,THOMPSONS_6_1,Coast,345.0,1.04,358.8,-47.55,0.0,,,831,,260.54,0,0,1,PQ (Remotely Regulated),0
19,29.7189,-95.2319,7,GALENA_PARK_21,GALENA_PARK_21_6,Coast,345.0,1.04,358.8,-48.06,0.0,,,856,,,0,0,1,PQ (Remotely Regulated),0
48,29.6226,-95.0458,7,SEABROOK_8,SEABROOK_8_6,Coast,345.0,1.04,358.8,-49.5,0.0,,,836,,,0,0,1,PQ (Remotely Regulated),0
160256,27.8828,-97.2428,4,INGLESIDE_4,INGLESIDE_4_1,South,345.0,1.04,358.8,-2.43,0.0,,,2417,,0.0,0,0,1,PQ (Remotely Regulated),0
111389,29.2894,-96.0654,7,WHARTON_4,WHARTON_4_1,Coast,345.0,1.04,358.8,-44.83,0.0,,,873,,81.92,0,0,1,PQ (Remotely Regulated),0
86,29.4924,-94.9848,7,BACLIFF_3,BACLIFF_3_9,Coast,345.0,1.04,358.8,-32.35,0.0,,,874,,,0,0,1,PQ (Remotely Regulated),0
160203,27.6065,-97.3117,4,CORPUS_CHRISTI_28,CORPUS_CHRISTI_28_1,South,345.0,1.04,358.8,-2.76,0.0,,,2404,,0.0,0,0,1,PQ (Remotely Regulated),0
160247,27.8894,-97.2584,4,GREGORY_3,GREGORY_3_1,South,345.0,1.04,358.8,-2.22,0.0,,,2415,,0.0,0,0,1,PQ (Remotely Regulated),0
61,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_5,South,345.0,1.04,358.8,1.68,0.0,,,2431,,,0,0,1,PQ (Remotely Regulated),0
64,28.7128,-97.2142,4,FANNIN_6,FANNIN_6_3,South,345.0,1.04,358.8,-6.03,0.0,,,2405,,,0,0,1,PQ (Remotely Regulated),0
160276,27.9959,-97.2967,4,TAFT_3,TAFT_3_1,South,345.0,1.04,358.8,0.02,0.0,,,2423,,,0,0,1,PQ (Remotely Regulated),0
62,28.1093,-97.7505,4,MATHIS_4,MATHIS_4_5,South,345.0,1.04,358.8,2.71,0.0,,,2431,,,0,0,1,PQ (Remotely Regulated),0
15,33.9153,-99.7403,2,CROWELL_2,CROWELL_2_4,North,345.0,1.04,358.8,7.23,0.0,,,3132,,,0,0,1,PQ (Remotely Regulated),0
57,27.9959,-97.2967,4,TAFT_3,TAFT_3_4,South,345.0,1.04,358.8,7.69,0.0,,,2423,,,0,0,1,PQ (Remotely Regulated),0
180124,26.3806,-98.8183,4,GRULLA_2,GRULLA_2_1,South,345.0,1.04,358.8,33.81,0.0,,,2990,,-33.42,0,0,1,PQ (Remotely Regulated),0
26,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_3,Far_West,345.0,1.04,358.8,54.72,0.0,,,3742,,,0,0,1,PQ (Remotely Regulated),0
50,26.6491,-99.0387,4,LOPENO_3,LOPENO_3_4,South,345.0,1.04,358.8,39.13,0.0,,,2994,,,0,0,1,PQ (Remotely Regulated),0
51,32.4601,-102.6728,1,ANDREWS_3,ANDREWS_3_4,Far_West,345.0,1.04,358.8,52.48,0.0,,,3742,,,0,0,1,PQ (Remotely Regulated),0
69,30.9602,-103.3067,1,SARAGOSA_2,SARAGOSA_2_3,Far_West,345.0,1.04,358.8,55.54,0.0,,,3728,,,0,0,1,PQ (Remotely Regulated),0
68,30.96,-103.35,1,SARAGOSA_1,SARAGOSA_1_3,Far_West,345.0,1.04,358.8,55.52,0.0,,,3723,,,0,0,1,PQ (Remotely Regulated),0
240302,31.1814,-101.3188,1,BARNHART_1,BARNHART_1_1,Far_West,345.0,1.04,358.8,12.94,0.0,,,4217,,271.27,0,0,1,PQ (Remotely Regulated),0
240290,29.7276,-100.7943,4,DEL_RIO_10,DEL_RIO_10_1,South,138.0,1.04,143.52,0.17,0.0,,,4212,,,0,0,1,PQ (Remotely Regulated),0
52,31.995,-102.8283,1,GOLDSMITH_4,GOLDSMITH_4_5,Far_West,345.0,1.04,358.8,49.71,0.0,,,3719,,,0,0,1,PQ (Remotely Regulated),0
14,27.5667,-99.5089,4,LAREDO_31,LAREDO_13_4,South,345.0,1.04,358.8,23.53,0.0,,,2985,,,0,0,1,PQ (Remotely Regulated),0
22,32.3182,-100.177,3,NOLAN_4,NOLAN_4_4,West,345.0,1.04,358.8,21.58,0.0,,,4195,,,0,0,1,PQ (Remotely Regulated),0
190138,35.6539,-100.5386,2,MOBEETIE_1,MOBEETIE_1_1,North,138.0,1.04,143.52,27.84,4.03,1.2,,3111,,,0,0,1,PQ (Remotely Regulated),0
190119,32.9291,-101.5786,1,ODONNELL_1,ODONNELL_1_1,Far_West,138.0,1.04,143.52,37.23,0.0,,,3104,,,0,0,1,PQ (Remotely Regulated),0
34,32.5145,-99.6564,3,ABILENE_7,ABILENE_7_4,West,345.0,1.04,358.8,7.16,0.0,,,4194,,,0,0,1,PQ (Remotely Regulated),0
200167,26.3404,-98.19,4,EDINBURG_15,EDINBURG_15_1,South,345.0,1.04,358.8,33.75,0.0,,,3289,,,0,0,1,PQ (Remotely Regulated),0
16,31.5839,-102.9633,1,WICKETT_1,WICKETT_1_10,Far_West,345.0,1.04,358.8,36.99,0.0,,,3699,,,0,0,1,PQ (Remotely Regulated),0
200171,26.3418,-98.1758,4,EDINBURG_16,EDINBURG_16_1,South,345.0,1.04,358.8,33.78,0.0,,,3290,,-56.24,0,0,1,PQ (Remotely Regulated),0
190121,32.9264,-101.6478,1,ODONNELL_2,ODONNELL_2_1,Far_West,345.0,1.04,358.8,32.88,0.0,,,3105,,-24.88,0,0,1,PQ (Remotely Regulated),0
33,30.9514,-102.4141,1,IMPERIAL_2,IMPERIAL_2_4,Far_West,345.0,1.04,358.8,35.99,0.0,,,3707,,,0,0,1,PQ (Remotely Regulated),0
13,32.9698,-100.5242,2,ROTAN_2,ROTAN_2_3,North,345.0,1.04,358.8,27.41,0.0,,,3106,,,0,0,1,PQ (Remotely Regulated),0
77,32.7181,-100.7933,3,HERMLEIGH_3,HERMLEIGH_3_4,West,345.0,1.04,358.8,19.68,0.0,,,4204,,,0,0,1,PQ (Remotely Regulated),0
220233,31.2418,-102.2903,1,MC_CAMEY_6,MC_CAMEY_6_1,Far_West,138.0,1.04,143.52,32.01,0.0,,,3734,,-8.33,0,0,1,PQ (Remotely Regulated),0
190135,35.4428,-101.3728,2,PANHANDLE_6,PANHANDLE_6_1,North,138.0,1.04,143.52,34.98,0.0,,,3110,,,0,0,1,PQ (Remotely Regulated),0
65,30.9514,-102.4141,1,IMPERIAL_2,IMPERIAL_2_5,Far_West,345.0,1.04,358.8,34.7,0.0,,,3707,,,0,0,1,PQ (Remotely Regulated),0
55,32.9264,-101.6478,1,ODONNELL_2,ODONNELL_2_5,Far_West,345.0,1.04,358.8,40.73,0.0,,,3105,,,0,0,1,PQ (Remotely Regulated),0
79,26.3806,-98.8183,4,GRULLA_2,GRULLA_2_4,South,345.0,1.04,358.8,33.23,0.0,,,2990,,,0,0,1,PQ (Remotely Regulated),0
210339,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_5,North_Central,18.0,1.04,18.72,-26.06,0.0,,211.0,3576,20.15,,0,0,1,PV,0
210340,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_6,North_Central,13.8,1.04,14.352,-26.53,0.0,,147.71,3576,15.99,,0,0,1,PV,0
210341,31.0559,-97.3172,5,TEMPLE_7,TEMPLE_7_7,North_Central,13.8,1.04,14.352,-26.44,0.0,,152.56,3576,16.21,,0,0,1,PV,0
130362,32.7563,-96.4916,5,FORNEY_3,FORNEY_3_6,North_Central,13.8,1.04,14.352,-48.45,0.0,,148.33,1571,0.38,,0,0,1,PV,0
130365,32.7563,-96.4916,5,FORNEY_3,FORNEY_3_9,North_Central,13.8,1.04,14.352,-49.04,0.0,,159.0,1571,-0.27,,0,0,1,PV,0
130364,32.7563,-96.4916,5,FORNEY_3,FORNEY_3_8,North_Central,24.0,1.04,24.96,-48.61,0.0,,138.72,1571,-0.28,,0,0,1,PV,0
130361,32.7563,-96.4916,5,FORNEY_3,FORNEY_3_5,North_Central,13.8,1.04,14.352,-48.96,0.0,,95.88,1571,-0.5,,0,0,1,PV,0
130363,32.7563,-96.4916,5,FORNEY_3,FORNEY_3_7,North_Central,13.8,1.04,14.352,-49.32,0.0,,125.09,1571,-1.2,,0,0,1,PV,0
170522,33.0681,-96.4525,5,LAVON_5,LAVON_5_3,North_Central,24.0,1.04,24.96,-51.39,0.0,,75.0,2864,34.46,,0,0,1,PV,0
170524,33.0681,-96.4525,5,LAVON_5,LAVON_5_5,North_Central,13.8,1.04,14.352,-50.87,0.0,,107.0,2864,36.3,,0,0,1,PV,0
170523,33.0681,-96.4525,5,LAVON_5,LAVON_5_4,North_Central,13.8,1.04,14.352,-50.82,0.0,,138.0,2864,45.88,,0,0,1,PV,0
250374,31.8321,-94.9006,8,SACUL_2,SACUL_2_2,East,18.0,1.04,18.72,-52.09,0.0,,37.49,4557,16.3,,0,0,1,PV,0
250364,32.0178,-94.6197,8,LONG_BRANCH_3,LONG_BRANCH_3_4,East,18.0,1.04,18.72,-36.78,0.0,,127.82,4555,0.42,,0,0,1,PV,0
250365,32.0178,-94.6197,8,LONG_BRANCH_3,LONG_BRANCH_3_5,East,18.0,1.04,18.72,-37.51,0.0,,122.37,4555,-0.74,,0,0,1,PV,0
250363,32.0178,-94.6197,8,LONG_BRANCH_3,LONG_BRANCH_3_3,East,18.0,1.04,18.72,-37.68,0.0,,96.06,4555,-0.49,,0,0,1,PV,0
250348,31.9399,-94.9898,8,REKLAW_4,REKLAW_4_4,East,13.8,1.04,14.352,-39.77,0.0,,167.0,4552,-1.02,,0,0,1,PV,0
130353,32.7232,-96.9358,5,DUNCANVILLE_14,DUNCANVILLE_14_4,North_Central,13.8,1.04,14.352,-47.84,0.0,,112.46,1569,59.45,,0,0,1,PV,0
130352,32.7232,-96.9358,5,DUNCANVILLE_14,DUNCANVILLE_14_3,North_Central,13.8,1.04,14.352,-47.41,0.0,,108.27,1569,48.23,,0,0,1,PV,0
250354,32.1246,-96.1013,8,TRINIDAD_5,TRINIDAD_5_3,East,18.0,1.04,18.72,-37.76,0.0,,92.55,4553,24.43,,0,0,1,PV,0
250371,31.8908,-96.1131,8,FAIRFIELD_5,FAIRFIELD_5_6,East,13.8,1.04,14.352,-33.79,0.0,,149.0,4556,-4.62,,0,0,1,PV,0
250370,31.8908,-96.1131,8,FAIRFIELD_5,FAIRFIELD_5_5,East,13.8,1.04,14.352,-34.9,0.0,,93.71,4556,-6.19,,0,0,1,PV,0
260209,32.4302,-97.0537,5,VENUS_3,VENUS_3_4,North_Central,13.8,1.04,14.352,-42.04,0.0,,104.39,4715,66.54,,0,0,1,PV,0
170540,33.6968,-95.5577,2,PARIS_6,PARIS_6_3,North,13.8,1.04,14.352,-33.42,0.0,,12.33,2868,32.25,,0,0,1,PV,0
170541,33.6968,-95.5577,2,PARIS_6,PARIS_6_4,North,13.8,1.04,14.352,-32.95,0.0,,25.28,2868,10.79,,0,0,1,PV,0
170542,33.6968,-95.5577,2,PARIS_6,PARIS_6_5,North,22.0,1.04,22.88,-33.3,0.0,,32.74,2868,37.95,,0,0,1,PV,0
170552,33.6308,-95.59,2,PARIS_7,PARIS_7_5,North,13.8,1.04,14.352,-33.0,0.0,,60.03,2870,31.25,,0,0,1,PV,0
170553,33.6308,-95.59,2,PARIS_7,PARIS_7_6,North,13.8,1.04,14.352,-33.21,0.0,,26.83,2870,21.92,,0,0,1,PV,0
170554,33.6308,-95.59,2,PARIS_7,PARIS_7_7,North,13.8,1.04,14.352,-33.07,0.0,,28.8,2870,17.14,,0,0,1,PV,0
170555,33.6308,-95.59,2,PARIS_7,PARIS_7_8,North,13.8,1.04,14.352,-32.96,0.0,,43.93,2870,21.49,,0,0,1,PV,0
130356,32.32,-96.675,5,BARDWELL_2,BARDWELL_2_3,North_Central,24.0,1.04,24.96,-39.18,0.0,,114.4,1570,28.81,,0,0,1,PV,0
210329,31.8595,-97.3586,5,WHITNEY_5,WHITNEY_5_4,North_Central,20.0,1.04,20.8,-28.7,0.0,,88.02,3574,32.49,,0,0,1,PV,0
210330,31.8595,-97.3586,5,WHITNEY_5,WHITNEY_5_5,North_Central,13.8,1.04,14.352,-28.83,0.0,,88.41,3574,37.19,,0,0,1,PV,0
210331,31.8595,-97.3586,5,WHITNEY_5,WHITNEY_5_6,North_Central,13.8,1.04,14.352,-28.47,0.0,,86.0,3574,25.95,,0,0,1,PV,0
210328,31.8595,-97.3586,5,WHITNEY_5,WHITNEY_5_3,North_Central,13.8,1.04,14.352,-28.29,0.0,,115.29,3574,31.2,,0,0,1,PV,0
150463,32.3995,-97.4078,5,JOSHUA_7,JOSHUA_7_4,North_Central,13.8,1.04,14.352,-38.53,0.0,,104.0,2190,30.73,,0,0,1,PV,0
150462,32.3995,-97.4078,5,JOSHUA_7,JOSHUA_7_3,North_Central,22.0,1.04,22.88,-38.09,0.0,,126.95,2190,28.08,,0,0,1,PV,0
150448,32.4031,-97.7006,5,GRANBURY_10,GRANBURY_10_6,North_Central,13.8,1.04,14.352,-36.51,0.0,,71.0,2187,11.58,,0,0,1,PV,0
150447,32.4031,-97.7006,5,GRANBURY_10,GRANBURY_10_5,North_Central,13.8,1.04,14.352,-36.23,0.0,,70.0,2187,9.0,,0,0,1,PV,0
150445,32.4031,-97.7006,5,GRANBURY_10,GRANBURY_10_3,North_Central,13.8,1.04,14.352,-36.25,0.0,,71.0,2187,9.44,,0,0,1,PV,0
150446,32.4031,-97.7006,5,GRANBURY_10,GRANBURY_10_4,North_Central,24.0,1.04,24.96,-35.48,0.0,,70.0,2187,6.34,,0,0,1,PV,0
150477,32.3342,-97.7317,5,RAINBOW_4,RAINBOW_4_3,North_Central,13.8,1.04,14.352,-34.78,0.0,,196.23,2192,6.11,,0,0,1,PV,0
150507,33.7331,-97.4284,2,MUENSTER_5,MUENSTER_5_2,North,13.8,1.04,14.352,-42.29,0.0,,112.5,2201,51.03,,0,0,1,PV,0
230281,31.092,-96.695,8,BREMOND_4,BREMOND_4_5,East,13.8,1.04,14.352,-25.07,0.0,,152.0,3996,-3.15,,0,0,1,PV,0
230282,31.092,-96.695,8,BREMOND_4,BREMOND_4_6,East,13.8,1.04,14.352,-24.82,0.0,,153.0,3996,-3.36,,0,0,1,PV,0
40,31.3603,-99.5514,3,DOOLE_1,DOOLE_1_4,West,345.0,1.04,358.8,14.67,0.0,,,4214,,,0,0,1,PQ (Remotely Regulated),0
150485,33.101,-97.9574,5,PERRIN_2,PERRIN_2_7,North_Central,13.8,1.04,14.352,-30.96,0.0,,165.0,2193,0.75,,0,0,1,PV,0
150486,33.101,-97.9574,5,PERRIN_2,PERRIN_2_8,North_Central,13.8,1.04,14.352,-30.48,0.0,,165.0,2193,1.34,,0,0,1,PV,0
150483,33.101,-97.9574,5,PERRIN_2,PERRIN_2_5,North_Central,13.8,1.04,14.352,-31.14,0.0,,165.0,2193,0.92,,0,0,1,PV,0
150488,33.0583,-97.9103,5,POOLVILLE_2,POOLVILLE_2_2,North_Central,13.8,1.04,14.352,-31.99,0.0,,214.86,2194,23.88,,0,0,1,PV,0
150490,33.0583,-97.9103,5,POOLVILLE_2,POOLVILLE_2_4,North_Central,13.8,1.04,14.352,-31.04,0.0,,225.0,2194,20.21,,0,0,1,PV,0
150512,33.1431,-98.1611,5,JACKSBORO_3,JACKSBORO_3_2,North_Central,13.8,1.04,14.352,-30.99,0.0,,110.0,2203,15.77,,0,0,1,PV,0
150505,33.2059,-98.3651,5,BRYSON_2,BRYSON_2_3,North_Central,13.8,1.04,14.352,-27.67,0.0,,150.0,2200,21.01,,0,0,1,PV,0
140306,30.3034,-97.6128,6,MANOR_7,MANOR_7_4,South_Central,13.8,1.04,14.352,-34.58,0.0,,52.0,1809,-0.47,,0,0,1,PV,0
140307,30.3034,-97.6128,6,MANOR_7,MANOR_7_5,South_Central,13.8,1.04,14.352,-34.68,0.0,,52.0,1809,-0.42,,0,0,1,PV,0
140305,30.3034,-97.6128,6,MANOR_7,MANOR_7_3,South_Central,24.0,1.04,24.96,-34.19,0.0,,52.0,1809,-0.23,,0,0,1,PV,0
140304,30.3034,-97.6128,6,MANOR_7,MANOR_7_2,South_Central,13.8,1.04,14.352,-34.21,0.0,,52.0,1809,-0.48,,0,0,1,PV,0
230275,30.7217,-96.4608,8,MUMFORD_2,MUMFORD_2_3,East,13.8,1.04,14.352,-34.65,0.0,,94.2,3995,22.68,,0,0,1,PV,0
150499,33.3837,-98.7119,5,OLNEY_2,OLNEY_2_3,North_Central,18.0,1.04,18.72,-24.57,0.0,,112.16,2198,55.18,,0,0,1,PV,0
150517,33.4954,-98.5,2,WINDTHORST_4,WINDTHORST_4_2,North,13.8,1.04,14.352,-24.5,0.0,,33.41,2205,24.97,,0,0,1,PV,0
150502,33.4931,-98.5819,2,WINDTHORST_2,WINDTHORST_2_3,North,20.0,1.04,20.8,-22.03,0.0,,26.89,2199,38.55,,0,0,1,PV,0
150496,33.0681,-98.3377,5,BRYSON_1,BRYSON_1_2,North_Central,18.0,1.04,18.72,-25.84,0.0,,120.0,2197,17.7,,0,0,1,PV,0
150520,33.6282,-99.4112,2,SEYMOUR_3,SEYMOUR_3_2,North,24.0,1.04,24.96,-9.94,0.0,,150.0,2206,29.12,,0,0,1,PV,0
190167,33.646,-99.5329,2,GOREE_1,GOREE_1_2,North,24.0,1.04,24.96,-4.22,0.0,,150.0,3122,-2.45,,0,0,1,PV,0
140343,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_6,South_Central,13.8,1.04,14.352,-32.94,0.0,,94.6,1816,6.85,,0,0,1,PV,0
140342,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_5,South_Central,13.8,1.04,14.352,-32.22,0.0,,94.6,1816,4.65,,0,0,1,PV,0
140340,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_3,South_Central,13.8,1.04,14.352,-32.19,0.0,,151.0,1816,7.53,,0,0,1,PV,0
140341,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_4,South_Central,13.8,1.04,14.352,-31.93,0.0,,94.6,1816,4.43,,0,0,1,PV,0
140339,30.2099,-97.6129,6,DEL_VALLE_10,DEL_VALLE_10_2,South_Central,13.8,1.04,14.352,-31.53,0.0,,161.0,1816,6.52,,0,0,1,PV,0
140328,30.3899,-97.9073,6,CEDAR_PARK_25,CEDAR_PARK_25_6,South_Central,13.8,1.04,14.352,-34.1,0.0,,72.0,1813,18.87,,0,0,1,PV,0
150510,34.29,-99.3647,2,ODELL_1,ODELL_1_2,North,13.8,1.04,14.352,-1.83,0.0,,135.4,2202,29.38,,0,0,1,PV,0
140362,30.1458,-97.55,6,DEL_VALLE_11,DEL_VALLE_11_3,South_Central,18.0,1.04,18.72,-29.26,0.0,,149.0,1820,-2.06,,0,0,1,PV,0
140363,30.1458,-97.55,6,DEL_VALLE_11,DEL_VALLE_11_4,South_Central,22.0,1.04,22.88,-29.62,0.0,,125.8,1820,-2.74,,0,0,1,PV,0
150552,34.0723,-99.2647,2,VERNON_2,VERNON_2_3,North,13.8,1.04,14.352,-7.64,0.0,,24.33,2215,4.94,,0,0,1,PV,0
190187,34.2991,-99.399,2,ODELL_2,ODELL_2_2,North,13.8,1.04,14.352,-4.12,0.0,,14.48,3129,10.94,,0,0,1,PV,0
140321,30.5553,-98.2576,6,MARBLE_FALLS_7,MARBLE_FALLS_7_6,South_Central,13.8,1.04,14.352,-31.34,0.0,,19.8,1812,3.34,,0,0,1,PV,0
140320,30.5553,-98.2576,6,MARBLE_FALLS_7,MARBLE_FALLS_7_5,South_Central,13.8,1.04,14.352,-31.34,0.0,,19.8,1812,3.34,,0,0,1,PV,0
190203,34.2259,-99.478,2,CHILLICOTHE_2,CHILLICOTHE_2_2,North,13.8,1.04,14.352,-1.51,0.0,,42.92,3135,14.32,,0,0,1,PV,0
140359,30.1479,-97.2714,6,BASTROP_6,BASTROP_6_7,South_Central,13.8,1.04,14.352,-29.35,0.0,,126.44,1819,3.23,,0,0,1,PV,0
140333,30.1457,-97.2708,6,BASTROP_5,BASTROP_5_5,South_Central,18.0,1.04,18.72,-28.97,0.0,,124.13,1814,3.35,,0,0,1,PV,0
140332,30.1457,-97.2708,6,BASTROP_5,BASTROP_5_4,South_Central,13.8,1.04,14.352,-29.62,0.0,,136.0,1814,3.51,,0,0,1,PV,0
140335,30.5581,-98.3705,6,HORSESHOE_BAY_5,HORSESHOE_BAY_5_2,South_Central,13.8,1.04,14.352,-29.81,0.0,,164.59,1815,11.91,,0,0,1,PV,0
270208,29.5931,-97.9732,6,SEGUIN_10,SEGUIN_10_3,South_Central,13.8,1.04,14.352,-33.54,0.0,,40.85,4891,5.93,,0,0,1,PV,0
270210,29.5931,-97.9732,6,SEGUIN_10,SEGUIN_10_5,South_Central,24.0,1.04,24.96,-32.83,0.0,,99.9,4891,7.33,,0,0,1,PV,0
140374,30.0382,-96.9875,6,WEST_POINT_3,WEST_POINT_3_3,South_Central,18.0,1.04,18.72,-31.29,0.0,,88.0,1823,23.27,,0,0,1,PV,0
140375,30.0382,-96.9875,6,WEST_POINT_3,WEST_POINT_3_4,South_Central,13.8,1.04,14.352,-30.78,0.0,,88.0,1823,14.64,,0,0,1,PV,0
150439,32.6581,-98.3103,5,GORDON_3,GORDON_3_6,North_Central,13.8,1.04,14.352,-22.51,0.0,,66.0,2185,20.46,,0,0,1,PV,0
150435,32.6581,-98.3103,5,GORDON_3,GORDON_3_2,North_Central,13.8,1.04,14.352,-22.3,0.0,,65.27,2185,17.32,,0,0,1,PV,0
150438,32.6581,-98.3103,5,GORDON_3,GORDON_3_5,North_Central,18.0,1.04,18.72,-22.14,0.0,,100.0,2185,23.66,,0,0,1,PV,0
150436,32.6581,-98.3103,5,GORDON_3,GORDON_3_3,North_Central,22.0,1.04,22.88,-21.26,0.0,,104.0,2185,15.7,,0,0,1,PV,0
270217,29.6244,-98.1419,6,MARION_2,MARION_2_2,South_Central,24.0,1.04,24.96,-31.61,0.0,,70.5,4893,13.84,,0,0,1,PV,0
270218,29.6244,-98.1419,6,MARION_2,MARION_2_3,South_Central,13.8,1.04,14.352,-32.17,0.0,,77.32,4893,31.99,,0,0,1,PV,0
270222,29.6244,-98.1419,6,MARION_2,MARION_2_7,South_Central,13.8,1.04,14.352,-32.33,0.0,,20.01,4893,11.93,,0,0,1,PV,0
190185,35.1818,-100.9344,2,GROOM_3,GROOM_3_3,North,13.8,1.04,14.352,31.51,0.0,,174.0,3128,44.23,,0,0,1,PV,0
230286,30.5924,-95.9178,8,SHIRO_3,SHIRO_3_4,East,13.8,1.04,14.352,-39.95,0.0,,155.0,3997,38.68,,0,0,1,PV,0
230285,30.5924,-95.9178,8,SHIRO_3,SHIRO_3_3,East,13.8,1.04,14.352,-40.64,0.0,,100.57,3997,34.86,,0,0,1,PV,0
230287,30.5924,-95.9178,8,SHIRO_3,SHIRO_3_5,East,18.0,1.04,18.72,-40.6,0.0,,143.44,3997,47.92,,0,0,1,PV,0
190129,35.4275,-101.2531,2,WHITE_DEER_1,WHITE_DEER_1_3,North,24.0,1.04,24.96,34.68,0.0,,218.0,3107,23.23,,0,0,1,PV,0
190134,35.2053,-101.4342,2,PANHANDLE_5,PANHANDLE_5_2,North,13.8,1.04,14.352,43.03,0.0,,150.0,3109,-10.96,,0,0,1,PV,0
190209,35.2002,-102.3155,2,WILDORADO_2,WILDORADO_2_3,North,13.8,1.04,14.352,39.38,0.0,,210.1,3137,5.8,,0,0,1,PV,0
190152,35.295,-102.7211,2,ADRIAN_2,ADRIAN_2_2,North,18.0,1.04,18.72,44.98,0.0,,194.0,3116,1.88,,0,0,1,PV,0
190149,35.277,-102.6828,2,ADRIAN_1,ADRIAN_1_2,North,13.8,1.04,14.352,46.47,0.0,,161.0,3115,3.51,,0,0,1,PV,0
190190,34.7696,-102.0524,2,UMBARGER_5,UMBARGER_5_3,North,13.8,1.04,14.352,34.5,0.0,,163.0,3130,13.13,,0,0,1,PV,0
240256,31.952,-100.7914,3,SILVER_2,SILVER_2_6,West,24.0,1.04,24.96,19.36,0.0,,69.6,4201,9.87,,0,0,1,PV,0
240255,31.952,-100.7914,3,SILVER_2,SILVER_2_5,West,13.8,1.04,14.352,18.53,0.0,,80.0,4201,29.09,,0,0,1,PV,0
7,31.3603,-99.5514,3,DOOLE_1,DOOLE_1_3,West,345.0,1.04,358.8,11.06,0.0,,,4214,,,0,0,1,PQ (Remotely Regulated),0
240260,31.952,-101.0189,3,STERLING_CITY_2,STERLING_CITY_2_4,West,13.8,1.04,14.352,21.46,0.0,,149.5,4202,11.44,,0,0,1,PV,0
240258,31.952,-101.0189,3,STERLING_CITY_2,STERLING_CITY_2_2,West,13.8,1.04,14.352,21.23,0.0,,214.5,4202,18.6,,0,0,1,PV,0
240199,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_6,West,18.0,1.04,18.72,21.59,0.0,,27.81,4181,-1.2,,0,0,1,PV,0
240261,31.952,-101.0189,3,STERLING_CITY_2,STERLING_CITY_2_5,West,20.0,1.04,20.8,21.08,0.0,,112.5,4202,10.03,,0,0,1,PV,0
240197,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_4,West,13.8,1.04,14.352,21.27,0.0,,13.99,4181,-1.05,,0,0,1,PV,0
240196,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_3,West,24.0,1.04,24.96,21.12,0.0,,8.1,4181,-1.0,,0,0,1,PV,0
240200,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_7,West,22.0,1.04,22.88,21.12,0.0,,12.45,4181,-1.6,,0,0,1,PV,0
240195,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_2,West,18.0,1.04,18.72,21.05,0.0,,6.7,4181,-1.38,,0,0,1,PV,0
240198,32.3359,-100.9156,3,COLORADO_CITY_3,COLORADO_CITY_3_5,West,13.8,1.04,14.352,21.18,0.0,,10.38,4181,-1.06,,0,0,1,PV,0
240259,31.952,-101.0189,3,STERLING_CITY_2,STERLING_CITY_2_3,West,18.0,1.04,18.72,20.5,0.0,,186.0,4202,23.97,,0,0,1,PV,0
160199,28.8947,-97.135,7,NURSERY_3,NURSERY_3_4,Coast,13.8,1.04,14.352,-15.46,0.0,,97.0,2403,16.68,,0,0,1,PV,0
160198,28.8947,-97.135,7,NURSERY_3,NURSERY_3_3,Coast,13.8,1.04,14.352,-16.18,0.0,,49.0,2403,15.96,,0,0,1,PV,0
160200,28.8947,-97.135,7,NURSERY_3,NURSERY_3_5,Coast,22.0,1.04,22.88,-15.76,0.0,,47.5,2403,10.11,,0,0,1,PV,0
120442,29.2567,-98.3825,6,ELMENDORF_11,ELMENDORF_11_3,South_Central,22.0,1.04,22.88,-27.29,0.0,,26.03,1252,-0.41,,0,0,1,PV,0
120443,29.2567,-98.3825,6,ELMENDORF_11,ELMENDORF_11_4,South_Central,24.0,1.04,24.96,-26.77,0.0,,41.3,1252,-0.46,,0,0,1,PV,0
120445,29.2567,-98.3825,6,ELMENDORF_11,ELMENDORF_11_6,South_Central,13.8,1.04,14.352,-26.69,0.0,,83.66,1252,-0.73,,0,0,1,PV,0
